pay,year,department,gender
20.62,30.0,Support,F
20.06,30.0,Support,F
17.82,30.0,Support,M
17.57,30.0,Support,M
17.29,30.0,Support,M
19.92,30.0,Support,M
20.58,30.0,Support,F
20.51,30.0,Support,F
21.47,30.0,Support,F
17.51,30.0,Support,M
18.38,30.0,Support,M
19.93,30.0,Support,F
18.56,30.0,Support,F
19.47,30.0,Support,F
19.53,30.0,Support,F
17.99,30.0,Support,M
21.11,30.0,Support,F
17.3,30.0,Support,M
19.66,30.0,Support,F
20.15,30.0,Support,F
17.58,30.0,Support,M
20.69,30.0,Support,F
18.09,30.0,Support,M
20.39,30.0,Support,F
19.83,30.0,Support,F
20.29,30.0,Support,F
20.2,30.0,Support,F
19.89,30.0,Support,M
18.47,30.0,Support,F
22.23,30.0,Support,F
19.09,30.0,Support,F
20.1,30.0,Support,F
18.11,30.0,Support,M
21.03,30.0,Support,F
18.84,30.0,Support,M
20.11,30.0,Support,F
20.37,30.0,Support,F
20.7,30.0,Support,F
19.0,30.0,Support,M
20.36,30.0,Support,F
19.38,30.0,Support,F
19.15,30.0,Support,M
19.5,30.0,Support,F
20.46,30.0,Support,F
19.55,30.0,Support,F
20.14,30.0,Support,F
19.53,30.0,Support,F
19.97,30.0,Support,F
19.39,30.0,Support,F
20.0,30.0,Support,F
18.71,30.0,Support,M
18.3,30.0,Support,F
17.85,30.0,Support,M
20.14,30.0,Support,F
19.27,30.0,Support,F
20.82,30.0,Support,F
20.52,30.0,Support,F
20.73,30.0,Support,F
17.93,30.0,Support,M
18.12,30.0,Support,M
17.32,30.0,Support,M
18.03,30.0,Support,M
19.31,30.0,Support,F
20.58,30.0,Support,F
20.49,30.0,Support,F
18.82,30.0,Support,M
17.83,30.0,Support,M
19.76,30.0,Support,F
20.13,30.0,Support,F
20.94,30.0,Support,F
20.55,30.0,Support,F
20.13,30.0,Support,F
19.83,30.0,Support,F
19.49,30.0,Support,F
19.68,30.0,Support,F
20.59,30.0,Support,F
20.78,30.0,Support,F
19.68,30.0,Support,F
20.06,30.0,Support,F
19.63,30.0,Support,F
19.36,30.0,Support,F
20.02,30.0,Support,F
17.54,30.0,Support,M
19.64,30.0,Support,F
17.46,30.0,Support,M
19.63,30.0,Support,F
20.33,30.0,Support,F
19.92,30.0,Support,F
19.18,30.0,Support,F
19.42,30.0,Support,F
20.91,30.0,Support,F
20.45,30.0,Support,F
18.4,30.0,Support,M
20.47,30.0,Support,F
17.07,30.0,Support,M
19.8,30.0,Support,F
20.39,30.0,Support,F
18.89,30.0,Support,F
19.01,30.0,Support,F
17.54,30.0,Support,M
19.43,30.0,Support,F
19.81,30.0,Support,F
19.52,30.0,Support,F
16.67,30.0,Support,M
18.86,30.0,Support,M
18.71,30.0,Support,F
20.2,30.0,Support,F
17.49,30.0,Support,M
21.78,30.0,Support,F
19.88,30.0,Support,F
21.76,30.0,Support,F
20.11,30.0,Support,F
19.11,30.0,Support,F
19.1,30.0,Support,F
19.32,30.0,Support,F
20.73,30.0,Support,F
20.28,30.0,Support,F
19.79,30.0,Support,F
21.21,30.0,Support,F
18.17,30.0,Support,M
20.3,30.0,Support,F
20.15,30.0,Support,F
19.53,30.0,Support,F
18.71,30.0,Support,M
20.16,30.0,Support,F
20.26,30.0,Support,F
19.67,30.0,Support,F
17.92,30.0,Support,M
19.73,30.0,Support,F
20.63,30.0,Support,F
17.9,30.0,Support,M
21.94,30.0,Support,F
19.53,30.0,Support,F
21.13,30.0,Support,F
20.46,30.0,Support,F
20.0,30.0,Support,F
21.1,30.0,Support,F
20.78,30.0,Support,F
19.91,30.0,Support,F
19.71,30.0,Support,F
19.96,30.0,Support,F
20.43,30.0,Support,F
20.21,30.0,Support,F
19.93,30.0,Support,F
18.93,30.0,Support,F
17.41,30.0,Support,M
20.3,30.0,Support,F
18.26,30.0,Support,M
20.05,30.0,Support,F
19.99,30.0,Support,F
19.24,30.0,Support,F
19.78,30.0,Support,F
21.61,30.0,Support,F
18.08,30.0,Support,M
17.19,30.0,Support,M
19.43,30.0,Support,F
19.74,30.0,Support,F
19.39,30.0,Support,F
20.04,30.0,Support,F
21.87,30.0,Support,F
17.05,30.0,Support,M
19.97,30.0,Support,F
19.3,30.0,Support,M
19.73,30.0,Support,F
20.06,30.0,Support,F
20.17,30.0,Support,F
20.59,30.0,Support,F
18.74,30.0,Support,F
21.0,30.0,Support,F
20.29,30.0,Support,F
20.67,30.0,Support,F
19.25,30.0,Support,F
20.41,30.0,Support,F
16.94,30.0,Support,M
18.97,30.0,Support,F
16.68,30.0,Support,M
20.97,30.0,Support,F
18.6,30.0,Support,F
19.34,30.0,Support,F
19.27,30.0,Support,F
20.77,30.0,Support,F
21.28,30.0,Support,F
18.07,30.0,Support,M
20.25,30.0,Support,F
20.01,30.0,Support,F
19.19,30.0,Support,F
19.94,30.0,Support,F
18.55,30.0,Support,M
17.55,30.0,Support,M
19.53,30.0,Support,F
20.91,30.0,Support,F
20.8,30.0,Support,F
19.55,30.0,Support,F
20.63,30.0,Support,F
18.77,30.0,Support,F
18.9,30.0,Support,F
19.66,30.0,Support,F
20.62,30.0,Support,F
21.23,30.0,Support,F
20.29,30.0,Support,F
21.3,30.0,Support,F
19.24,30.0,Support,M
19.98,30.0,Support,F
21.41,30.0,Support,F
18.64,30.0,Support,F
19.01,30.0,Support,F
19.24,30.0,Support,F
20.17,30.0,Support,F
17.82,30.0,Support,M
18.41,30.0,Support,M
17.79,30.0,Support,M
19.65,30.0,Support,F
21.18,30.0,Support,F
20.61,30.0,Support,F
17.06,30.0,Support,M
16.7,30.0,Support,M
18.87,30.0,Support,F
19.48,30.0,Support,F
20.6,30.0,Support,F
19.93,30.0,Support,F
18.65,30.0,Support,F
21.19,30.0,Support,F
20.35,30.0,Support,F
19.58,30.0,Support,F
19.67,30.0,Support,F
20.2,30.0,Support,F
20.05,30.0,Support,F
18.23,30.0,Support,M
19.43,30.0,Support,F
20.11,30.0,Support,F
19.94,30.0,Support,F
20.37,30.0,Support,F
18.17,30.0,Support,M
20.08,30.0,Support,F
20.73,30.0,Support,F
19.2,30.0,Support,F
19.21,30.0,Support,F
17.57,30.0,Support,M
20.0,30.0,Support,F
18.24,30.0,Support,M
20.5,30.0,Support,F
19.78,30.0,Support,F
17.63,30.0,Support,M
18.93,30.0,Support,F
18.82,30.0,Support,F
21.07,30.0,Support,F
18.01,30.0,Support,M
19.57,30.0,Support,F
21.02,30.0,Support,F
18.02,30.0,Support,M
17.63,30.0,Support,M
20.38,30.0,Support,F
16.59,30.0,Support,M
19.71,30.0,Support,F
20.84,30.0,Support,F
20.17,30.0,Support,F
19.5,30.0,Support,F
20.16,30.0,Support,F
19.85,30.0,Support,F
20.25,30.0,Support,F
21.18,30.0,Support,F
19.8,30.0,Support,F
20.19,30.0,Support,F
18.62,30.0,Support,F
18.09,30.0,Support,M
20.3,30.0,Support,F
20.01,30.0,Support,F
17.78,30.0,Support,M
21.27,30.0,Support,F
20.13,30.0,Support,F
19.18,30.0,Support,F
21.4,30.0,Support,F
19.92,30.0,Support,F
19.35,30.0,Support,F
20.58,30.0,Support,F
20.62,30.0,Support,F
18.2,30.0,Support,M
17.88,30.0,Support,M
19.5,30.0,Support,F
18.64,30.0,Support,M
18.61,30.0,Support,F
20.3,30.0,Support,F
20.32,30.0,Support,F
19.34,30.0,Support,F
18.69,30.0,Support,M
17.07,30.0,Support,M
20.46,30.0,Support,F
17.83,30.0,Support,M
18.25,30.0,Support,M
18.66,30.0,Support,M
19.56,30.0,Support,F
17.17,30.0,Support,M
19.86,30.0,Support,F
17.6,30.0,Support,M
21.03,30.0,Support,F
21.08,30.0,Support,F
20.22,30.0,Support,F
19.48,30.0,Support,F
18.44,30.0,Support,M
20.59,30.0,Support,F
16.64,30.0,Support,M
17.0,30.0,Support,M
20.52,30.0,Support,F
18.47,30.0,Support,M
18.59,30.0,Support,M
21.04,30.0,Support,F
17.88,30.0,Support,M
20.37,30.0,Support,F
20.46,30.0,Support,F
20.85,30.0,Support,F
20.12,30.0,Support,F
19.04,30.0,Support,F
20.51,30.0,Support,F
20.08,30.0,Support,F
17.72,30.0,Support,M
20.49,30.0,Support,F
20.17,30.0,Support,F
18.08,30.0,Support,M
18.12,30.0,Support,M
19.23,30.0,Support,F
19.15,30.0,Support,F
16.06,30.0,Support,M
16.8,30.0,Support,M
20.05,30.0,Support,F
20.04,30.0,Support,F
19.16,30.0,Support,M
20.14,30.0,Support,F
19.51,30.0,Support,F
19.88,30.0,Support,F
19.85,30.0,Support,F
17.47,30.0,Support,M
19.59,30.0,Support,F
17.98,30.0,Support,M
20.85,30.0,Support,F
18.26,30.0,Support,M
18.01,30.0,Support,M
19.91,30.0,Support,F
16.96,30.0,Support,M
20.64,30.0,Support,F
20.77,30.0,Support,F
20.57,30.0,Support,F
20.01,30.0,Support,F
16.98,30.0,Support,M
17.53,30.0,Support,M
18.0,30.0,Support,M
21.24,30.0,Support,F
19.2,30.0,Support,F
19.81,30.0,Support,F
17.97,30.0,Support,M
20.15,30.0,Support,F
17.48,30.0,Support,M
21.74,30.0,Support,F
19.21,30.0,Support,F
21.48,30.0,Support,F
18.07,30.0,Support,M
18.39,30.0,Support,F
20.01,30.0,Support,F
20.47,30.0,Support,F
19.16,30.0,Support,F
20.79,30.0,Support,F
19.3,30.0,Support,M
20.32,30.0,Support,F
21.66,30.0,Support,F
16.45,30.0,Support,M
20.36,30.0,Support,F
19.97,30.0,Support,F
16.9,30.0,Support,M
19.08,30.0,Support,F
16.89,30.0,Support,M
19.81,30.0,Support,F
19.76,30.0,Support,F
20.4,30.0,Support,F
19.47,30.0,Support,F
21.13,30.0,Support,F
20.3,30.0,Support,F
19.15,30.0,Support,M
18.05,30.0,Support,F
18.7,30.0,Support,M
21.86,30.0,Support,F
19.76,30.0,Support,F
20.15,30.0,Support,F
19.86,30.0,Support,F
20.22,30.0,Support,F
21.94,30.0,Support,F
20.2,30.0,Support,F
21.06,30.0,Support,F
20.91,30.0,Support,F
17.31,30.0,Support,M
19.83,30.0,Support,F
18.13,30.0,Support,M
17.98,30.0,Support,M
20.05,30.0,Support,F
17.24,30.0,Support,M
19.02,30.0,Support,F
20.35,30.0,Support,F
19.02,30.0,Support,F
19.22,30.0,Support,F
19.13,30.0,Support,M
19.86,30.0,Support,F
19.3,30.0,Support,F
19.72,30.0,Support,F
18.31,30.0,Support,F
20.78,30.0,Support,F
21.27,30.0,Support,F
20.44,30.0,Support,F
17.06,30.0,Support,M
19.95,30.0,Support,F
20.16,30.0,Support,F
19.43,30.0,Support,F
20.23,30.0,Support,F
19.31,30.0,Support,F
18.6,30.0,Support,M
19.17,30.0,Support,M
16.39,30.0,Support,M
19.73,30.0,Support,F
19.93,30.0,Support,F
20.64,30.0,Support,F
19.56,30.0,Support,F
18.5,30.0,Support,F
19.79,30.0,Support,F
19.82,30.0,Support,F
20.15,30.0,Support,F
18.97,30.0,Support,F
19.4,30.0,Support,F
19.69,30.0,Support,F
19.59,30.0,Support,F
17.96,30.0,Support,M
20.09,30.0,Support,F
19.11,30.0,Support,F
17.55,30.0,Support,M
19.67,30.0,Support,F
19.63,30.0,Support,F
17.5,30.0,Support,M
19.51,30.0,Support,F
20.16,30.0,Support,F
20.47,30.0,Support,F
18.17,30.0,Support,M
16.78,30.0,Support,M
17.69,30.0,Support,M
21.01,30.0,Support,F
19.48,30.0,Support,F
20.08,30.0,Support,F
17.1,30.0,Support,M
19.63,30.0,Support,F
21.1,30.0,Support,F
18.93,30.0,Support,M
18.8,30.0,Support,F
20.87,30.0,Support,F
20.57,30.0,Support,F
19.58,30.0,Support,F
17.53,30.0,Support,M
19.79,30.0,Support,F
19.25,30.0,Support,F
19.9,30.0,Support,F
20.41,30.0,Support,F
18.28,30.0,Support,M
19.94,30.0,Support,F
19.08,30.0,Support,F
19.21,30.0,Support,F
18.72,30.0,Support,F
21.79,30.0,Support,F
19.47,30.0,Support,F
20.09,30.0,Support,F
19.56,30.0,Support,F
20.23,30.0,Support,F
20.5,30.0,Support,F
17.48,30.0,Support,F
20.48,30.0,Support,F
20.36,30.0,Support,F
20.19,30.0,Support,F
17.81,30.0,Support,M
20.53,30.0,Support,F
19.99,30.0,Support,F
20.76,30.0,Support,F
20.18,30.0,Support,F
18.98,30.0,Support,F
18.39,30.0,Support,M
20.86,30.0,Support,F
18.71,30.0,Support,M
19.52,30.0,Support,F
19.92,30.0,Support,F
19.35,30.0,Support,F
20.18,30.0,Support,F
18.16,30.0,Support,M
17.94,30.0,Support,M
20.12,30.0,Support,F
19.91,30.0,Support,F
17.54,30.0,Support,M
19.57,30.0,Support,M
18.23,30.0,Support,M
19.52,30.0,Support,F
19.57,30.0,Support,F
17.97,30.0,Support,M
19.63,30.0,Support,F
20.34,30.0,Support,F
19.88,30.0,Support,F
19.61,30.0,Support,F
20.27,30.0,Support,F
19.64,30.0,Support,F
19.87,30.0,Support,F
19.95,30.0,Support,F
18.69,30.0,Support,F
18.82,30.0,Support,F
18.66,30.0,Support,M
19.58,30.0,Support,F
20.21,30.0,Support,F
16.15,30.0,Support,M
21.25,30.0,Support,F
19.57,30.0,Support,F
17.47,30.0,Support,M
19.7,30.0,Support,F
20.24,30.0,Support,F
19.75,30.0,Support,F
19.89,30.0,Support,F
18.88,30.0,Support,F
18.47,30.0,Support,M
20.21,30.0,Support,F
20.69,30.0,Support,F
19.57,30.0,Support,F
19.43,30.0,Support,F
20.42,30.0,Support,F
20.23,30.0,Support,F
20.05,30.0,Support,F
18.92,30.0,Support,F
19.77,30.0,Support,F
20.07,30.0,Support,F
20.83,30.0,Support,F
16.3,30.0,Support,M
17.82,30.0,Support,M
19.81,30.0,Support,F
22.37,30.0,Support,F
18.08,30.0,Support,M
16.31,30.0,Support,M
17.47,30.0,Support,M
17.69,30.0,Support,M
16.65,30.0,Support,M
19.98,30.0,Support,F
20.02,30.0,Support,F
19.07,30.0,Support,F
20.08,30.0,Support,F
20.21,30.0,Support,F
19.87,30.0,Support,F
20.2,30.0,Support,F
19.48,30.0,Support,F
20.35,30.0,Support,F
18.72,30.0,Support,F
19.87,30.0,Support,F
19.87,30.0,Support,F
20.23,30.0,Support,F
19.41,30.0,Support,F
20.57,30.0,Support,F
20.88,30.0,Support,F
17.48,30.0,Support,M
19.08,30.0,Support,F
20.02,30.0,Support,F
20.14,30.0,Support,F
17.22,30.0,Support,M
17.78,30.0,Support,M
18.46,30.0,Support,M
17.8,30.0,Support,M
17.32,30.0,Support,M
21.04,30.0,Support,F
20.11,30.0,Support,F
20.64,30.0,Support,F
17.56,30.0,Support,M
17.86,30.0,Support,M
20.12,30.0,Support,F
17.6,30.0,Support,M
17.69,30.0,Support,M
19.83,30.0,Support,F
19.65,30.0,Support,F
18.09,30.0,Support,M
19.99,30.0,Support,F
18.12,30.0,Support,F
18.78,30.0,Support,M
18.49,30.0,Support,M
19.92,30.0,Support,F
18.89,30.0,Support,F
21.13,30.0,Support,F
20.51,30.0,Support,F
20.4,30.0,Support,F
19.34,30.0,Support,F
17.5,30.0,Support,M
20.27,30.0,Support,F
16.48,30.0,Support,M
17.32,30.0,Support,M
18.98,30.0,Support,F
20.77,30.0,Support,F
19.34,30.0,Support,F
18.84,30.0,Support,F
16.83,30.0,Support,M
20.99,30.0,Support,F
20.91,30.0,Support,F
20.4,30.0,Support,F
17.98,30.0,Support,M
19.16,30.0,Support,F
19.23,30.0,Support,F
19.59,30.0,Support,F
20.03,30.0,Support,F
20.59,30.0,Support,F
21.05,30.0,Support,F
19.6,30.0,Support,F
20.44,30.0,Support,F
18.64,30.0,Support,M
17.9,30.0,Support,M
20.03,30.0,Support,F
19.05,30.0,Support,F
18.07,30.0,Support,M
20.49,30.0,Support,F
21.0,30.0,Support,F
17.71,30.0,Support,M
21.15,30.0,Support,F
20.38,30.0,Support,F
19.81,30.0,Support,F
20.83,30.0,Support,F
19.49,30.0,Support,F
20.05,30.0,Support,F
20.22,30.0,Support,F
18.57,30.0,Support,M
17.62,30.0,Support,M
20.63,30.0,Support,F
18.03,30.0,Support,M
19.93,30.0,Support,F
19.39,30.0,Support,F
19.71,30.0,Support,F
19.44,30.0,Support,F
20.13,30.0,Support,F
20.78,30.0,Support,F
20.1,30.0,Support,F
18.18,30.0,Support,F
19.62,30.0,Support,F
19.52,30.0,Support,M
18.0,30.0,Support,M
18.39,30.0,Support,M
20.84,30.0,Support,F
19.37,30.0,Support,F
19.2,30.0,Support,F
18.44,30.0,Support,M
24.95,30.0,Sales,F
22.63,30.0,Sales,M
23.07,30.0,Sales,M
24.21,30.0,Sales,F
22.48,30.0,Sales,M
23.67,30.0,Sales,M
24.84,30.0,Sales,M
25.81,30.0,Sales,F
22.75,30.0,Sales,M
22.21,30.0,Sales,M
23.75,30.0,Sales,M
23.49,30.0,Sales,M
23.75,30.0,Sales,M
26.2,30.0,Sales,F
26.81,30.0,Sales,F
23.68,30.0,Sales,M
25.53,30.0,Sales,F
24.53,30.0,Sales,F
23.49,30.0,Sales,M
25.88,30.0,Sales,F
23.7,30.0,Sales,M
22.55,30.0,Sales,M
23.57,30.0,Sales,M
22.98,30.0,Sales,M
25.68,30.0,Sales,F
25.13,30.0,Sales,F
24.81,30.0,Sales,M
26.17,30.0,Sales,F
26.32,30.0,Sales,F
22.94,30.0,Sales,M
25.34,30.0,Sales,F
23.91,30.0,Sales,M
25.16,30.0,Sales,M
24.61,30.0,Sales,F
23.86,30.0,Sales,M
23.53,30.0,Sales,M
24.57,30.0,Sales,F
25.36,30.0,Sales,F
26.04,30.0,Sales,F
23.42,30.0,Sales,M
23.71,30.0,Sales,M
25.28,30.0,Sales,F
23.05,30.0,Sales,M
24.92,30.0,Sales,F
25.24,30.0,Sales,F
25.59,30.0,Sales,F
22.85,30.0,Sales,M
26.46,30.0,Sales,F
24.06,30.0,Sales,M
21.53,30.0,Sales,M
26.38,30.0,Sales,F
22.97,30.0,Sales,M
22.72,30.0,Sales,M
23.25,30.0,Sales,M
25.34,30.0,Sales,F
22.71,30.0,Sales,M
25.69,30.0,Sales,F
22.93,30.0,Sales,M
23.57,30.0,Sales,M
23.94,30.0,Sales,M
25.25,30.0,Sales,F
22.75,30.0,Sales,M
25.05,30.0,Sales,F
26.22,30.0,Sales,F
25.4,30.0,Sales,F
22.79,30.0,Sales,M
23.0,30.0,Sales,M
24.97,30.0,Sales,F
25.07,30.0,Sales,F
23.16,30.0,Sales,M
25.97,30.0,Sales,F
25.43,30.0,Sales,F
25.75,30.0,Sales,F
26.82,30.0,Sales,F
24.11,30.0,Sales,M
23.56,30.0,Sales,M
23.93,30.0,Sales,M
26.82,30.0,Sales,F
23.24,30.0,Sales,M
26.72,30.0,Sales,F
26.01,30.0,Sales,F
23.83,30.0,Sales,M
22.46,30.0,Sales,M
24.98,30.0,Sales,F
25.36,30.0,Sales,F
23.66,30.0,Sales,M
24.21,30.0,Sales,F
22.65,30.0,Sales,M
26.11,30.0,Sales,F
25.27,30.0,Sales,F
25.52,30.0,Sales,F
25.77,30.0,Sales,F
25.07,30.0,Sales,F
23.72,30.0,Sales,M
25.39,30.0,Sales,F
25.94,30.0,Sales,F
25.45,30.0,Sales,F
24.44,30.0,Sales,M
24.03,30.0,Sales,M
25.27,30.0,Sales,F
22.84,30.0,Sales,M
22.43,30.0,Sales,M
24.23,30.0,Sales,M
22.85,30.0,Sales,M
26.14,30.0,Sales,F
25.0,30.0,Sales,F
23.71,30.0,Sales,M
25.42,30.0,Sales,F
23.87,30.0,Sales,M
23.41,30.0,Sales,M
23.93,30.0,Sales,M
23.34,30.0,Sales,M
23.64,30.0,Sales,M
23.11,30.0,Sales,M
25.95,30.0,Sales,F
25.49,30.0,Sales,F
25.71,30.0,Sales,F
25.37,30.0,Sales,F
23.79,30.0,Sales,F
24.0,30.0,Sales,F
26.09,30.0,Sales,F
24.31,30.0,Sales,F
25.04,30.0,Sales,F
23.19,30.0,Sales,M
23.31,30.0,Sales,M
26.77,30.0,Sales,F
22.66,30.0,Sales,M
26.13,30.0,Sales,F
25.1,30.0,Sales,F
23.85,30.0,Sales,M
24.28,30.0,Sales,F
24.33,30.0,Sales,M
23.43,30.0,Sales,M
24.3,30.0,Sales,M
22.23,30.0,Sales,M
23.33,30.0,Sales,M
24.97,30.0,Sales,M
24.42,30.0,Sales,F
22.34,30.0,Sales,M
23.33,30.0,Sales,M
23.44,30.0,Sales,M
24.46,30.0,Sales,M
22.87,30.0,Sales,M
26.45,30.0,Sales,F
23.49,30.0,Sales,M
22.64,30.0,Sales,M
24.31,30.0,Sales,F
22.52,30.0,Sales,M
26.69,30.0,Sales,F
23.02,30.0,Sales,M
23.76,30.0,Sales,M
24.14,30.0,Sales,M
23.07,30.0,Sales,M
23.78,30.0,Sales,M
24.67,30.0,Sales,F
26.06,30.0,Sales,F
22.73,30.0,Sales,M
24.39,30.0,Sales,F
25.13,30.0,Sales,F
24.63,30.0,Sales,F
22.61,30.0,Sales,M
26.08,30.0,Sales,F
24.35,30.0,Sales,F
25.77,30.0,Sales,F
22.15,30.0,Sales,M
25.41,30.0,Sales,F
23.4,30.0,Sales,M
23.62,30.0,Sales,M
22.53,30.0,Sales,M
25.27,30.0,Sales,F
24.39,30.0,Sales,F
25.42,30.0,Sales,M
24.29,30.0,Sales,F
23.17,30.0,Sales,M
25.87,30.0,Sales,F
24.32,30.0,Sales,F
23.73,30.0,Sales,M
24.11,30.0,Sales,M
24.8,30.0,Sales,F
22.77,30.0,Sales,M
24.9,30.0,Sales,F
25.82,30.0,Sales,F
23.36,30.0,Sales,M
23.26,30.0,Sales,M
26.08,30.0,Sales,F
25.1,30.0,Sales,F
25.75,30.0,Sales,F
24.46,30.0,Sales,M
23.99,30.0,Sales,F
26.55,30.0,Sales,F
22.39,30.0,Sales,M
24.97,30.0,Sales,F
26.09,30.0,Sales,M
24.86,30.0,Sales,F
22.41,30.0,Sales,M
26.39,30.0,Sales,F
23.77,30.0,Sales,M
21.81,30.0,Sales,M
22.63,30.0,Sales,M
22.68,30.0,Sales,M
22.98,30.0,Sales,M
22.54,30.0,Sales,M
27.02,30.0,Sales,F
27.23,30.0,Sales,F
24.18,30.0,Sales,M
26.28,30.0,Sales,F
25.03,30.0,Sales,M
23.84,30.0,Sales,M
23.69,30.0,Sales,M
23.91,30.0,Sales,M
25.29,30.0,Sales,F
23.83,30.0,Sales,M
23.64,30.0,Sales,F
24.79,30.0,Sales,M
24.48,30.0,Sales,M
24.95,30.0,Sales,F
24.61,30.0,Sales,M
25.51,30.0,Sales,F
25.48,30.0,Sales,F
23.23,30.0,Sales,M
24.73,30.0,Sales,M
22.95,30.0,Sales,M
23.0,30.0,Sales,M
24.9,30.0,Sales,F
24.8,30.0,Sales,F
24.23,30.0,Sales,M
22.89,30.0,Sales,M
23.86,30.0,Sales,F
26.08,30.0,Sales,F
23.82,30.0,Sales,M
25.1,30.0,Sales,F
26.18,30.0,Sales,F
23.14,30.0,Sales,M
25.7,30.0,Sales,F
23.56,30.0,Sales,F
23.29,30.0,Sales,M
24.68,30.0,Sales,F
25.62,30.0,Sales,F
24.96,30.0,Sales,F
25.04,30.0,Sales,F
25.83,30.0,Sales,F
23.25,30.0,Sales,M
24.12,30.0,Sales,M
23.59,30.0,Sales,M
24.18,30.0,Sales,F
23.6,30.0,Sales,M
23.34,30.0,Sales,M
26.17,30.0,Sales,F
23.24,30.0,Sales,M
25.79,30.0,Sales,F
24.21,30.0,Sales,M
23.5,30.0,Sales,M
23.25,30.0,Sales,M
23.95,30.0,Sales,M
24.45,30.0,Sales,F
23.7,30.0,Sales,M
23.5,30.0,Sales,M
22.12,30.0,Sales,M
24.38,30.0,Sales,F
21.43,30.0,Sales,M
27.32,30.0,Sales,F
22.35,30.0,Sales,M
22.77,30.0,Sales,M
25.54,30.0,Sales,F
22.94,30.0,Sales,M
24.98,30.0,Sales,F
24.62,30.0,Sales,F
25.1,30.0,Sales,F
23.24,30.0,Sales,M
22.59,30.0,Sales,M
24.08,30.0,Sales,M
23.22,30.0,Sales,M
22.78,30.0,Sales,M
24.91,30.0,Sales,M
23.65,30.0,Sales,M
23.81,30.0,Sales,M
22.94,30.0,Sales,M
24.74,30.0,Sales,M
24.27,30.0,Sales,M
22.73,30.0,Sales,M
23.52,30.0,Sales,M
24.04,30.0,Sales,M
25.05,30.0,Sales,F
25.51,30.0,Sales,F
23.99,30.0,Sales,M
24.31,30.0,Sales,M
23.15,30.0,Sales,M
23.31,30.0,Sales,M
22.55,30.0,Sales,M
25.04,30.0,Sales,M
26.36,30.0,Sales,F
24.77,30.0,Sales,F
23.47,30.0,Sales,M
22.85,30.0,Sales,M
23.29,30.0,Sales,M
21.49,30.0,Sales,M
23.04,30.0,Sales,M
26.9,30.0,Sales,F
26.48,30.0,Sales,F
22.77,30.0,Sales,M
23.72,30.0,Sales,M
24.2,30.0,Sales,M
25.53,30.0,Sales,F
24.0,30.0,Sales,M
23.41,30.0,Sales,M
25.24,30.0,Sales,F
22.28,30.0,Sales,M
26.41,30.0,Sales,F
22.32,30.0,Sales,M
25.15,30.0,Sales,F
23.6,30.0,Sales,M
26.9,30.0,Sales,F
25.81,30.0,Sales,F
24.4,30.0,Sales,F
26.1,30.0,Sales,F
23.89,30.0,Sales,F
25.29,30.0,Sales,F
23.42,30.0,Sales,M
26.05,30.0,Sales,F
24.24,30.0,Sales,M
25.11,30.0,Sales,F
24.95,30.0,Sales,F
25.37,30.0,Sales,F
22.88,30.0,Sales,M
25.91,30.0,Sales,F
23.56,30.0,Sales,M
26.62,30.0,Sales,F
22.23,30.0,Sales,M
26.26,30.0,Sales,F
23.66,30.0,Sales,M
25.45,30.0,Sales,F
22.91,30.0,Sales,M
22.63,30.0,Sales,M
23.58,30.0,Sales,M
25.67,30.0,Sales,F
23.7,30.0,Sales,M
26.76,30.0,Sales,F
24.56,30.0,Sales,M
22.46,30.0,Sales,M
22.99,30.0,Sales,M
25.48,30.0,Sales,F
24.43,30.0,Sales,F
25.82,30.0,Sales,F
24.65,30.0,Sales,M
25.49,30.0,Sales,F
23.2,30.0,Sales,M
25.13,30.0,Sales,F
21.68,30.0,Sales,M
23.47,30.0,Sales,M
25.97,30.0,Sales,F
22.64,30.0,Sales,M
23.1,30.0,Sales,M
25.38,30.0,Sales,F
23.7,30.0,Sales,M
22.0,30.0,Sales,M
27.0,30.0,Sales,F
23.22,30.0,Sales,M
25.6,30.0,Sales,F
22.37,30.0,Sales,M
24.54,30.0,Sales,F
23.51,30.0,Sales,M
21.91,30.0,Sales,M
26.11,30.0,Sales,F
24.69,30.0,Sales,F
23.69,30.0,Sales,M
24.07,30.0,Sales,F
25.25,30.0,Sales,M
24.16,30.0,Sales,M
24.31,30.0,Sales,M
24.14,30.0,Sales,M
24.09,30.0,Sales,F
23.09,30.0,Sales,M
23.01,30.0,Sales,M
25.47,30.0,Sales,F
26.4,30.0,Sales,F
26.29,30.0,Sales,F
22.78,30.0,Sales,M
25.16,30.0,Sales,F
22.78,30.0,Sales,M
25.98,30.0,Sales,F
25.99,30.0,Sales,F
22.35,30.0,Sales,M
26.01,30.0,Sales,F
25.86,30.0,Sales,F
23.11,30.0,Sales,M
23.52,30.0,Sales,M
24.84,30.0,Sales,F
25.71,30.0,Sales,F
21.82,30.0,Sales,M
23.69,30.0,Sales,F
26.19,30.0,Sales,F
23.22,30.0,Sales,M
23.49,30.0,Sales,M
23.82,30.0,Sales,M
23.12,30.0,Sales,M
23.79,30.0,Sales,M
24.24,30.0,Sales,M
23.79,30.0,Sales,M
23.84,30.0,Sales,M
21.12,30.0,Sales,M
25.07,30.0,Sales,F
22.93,30.0,Sales,M
23.04,30.0,Sales,M
24.08,30.0,Sales,M
22.57,30.0,Sales,M
25.47,30.0,Sales,F
