Unnamed: 0,year,pay,department,gender
12750,1995,43.99,Management,M
12751,1995,44.93,Management,M
12752,1995,46.1,Management,M
12753,1995,49.36,Management,F
12754,1995,49.19,Management,M
12755,1995,46.21,Management,F
12756,1995,49.34,Management,F
12757,1995,46.98,Management,F
12758,1995,49.65,Management,M
12759,1995,45.26,Management,M
12760,1995,45.83,Management,M
12761,1995,47.77,Management,F
12762,1995,51.73,Management,M
12763,1995,48.33,Management,F
12764,1995,50.85,Management,F
12765,1995,46.53,Management,M
12766,1995,45.16,Management,M
12767,1995,47.65,Management,F
12768,1995,52.7,Management,F
12769,1995,45.54,Management,M
12770,1995,47.34,Management,F
12771,1995,48.71,Management,F
12772,1995,44.63,Management,M
12773,1995,50.16,Management,F
12774,1995,48.22,Management,F
12775,1995,47.93,Management,M
12776,1995,48.4,Management,F
12777,1995,50.59,Management,F
12778,1995,49.93,Management,M
12779,1995,46.72,Management,M
12780,1995,47.47,Management,F
12781,1995,47.31,Management,M
12782,1995,49.36,Management,F
12783,1995,46.26,Management,M
12784,1995,48.79,Management,M
12785,1995,51.78,Management,F
12786,1995,46.39,Management,M
12787,1995,47.56,Management,M
12788,1995,48.59,Management,F
12789,1995,46.2,Management,M
12790,1995,44.66,Management,F
12791,1995,48.68,Management,M
12792,1995,48.49,Management,M
12793,1995,48.64,Management,M
12794,1995,48.22,Management,F
12795,1995,47.64,Management,M
12796,1995,49.48,Management,M
12797,1995,45.78,Management,M
12798,1995,49.44,Management,F
12799,1995,48.76,Management,F
12800,1995,48.74,Management,M
12801,1995,47.46,Management,M
12802,1995,52.69,Management,F
12803,1995,53.13,Management,F
12804,1995,48.7,Management,F
12805,1995,45.33,Management,M
12806,1995,45.9,Management,M
12807,1995,47.79,Management,M
12808,1995,49.94,Management,F
12809,1995,51.06,Management,M
12810,1995,43.99,Management,M
12811,1995,46.63,Management,M
12812,1995,45.95,Management,M
12813,1995,44.58,Management,M
12814,1995,46.74,Management,M
12815,1995,49.51,Management,F
12816,1995,45.33,Management,M
12817,1995,47.1,Management,M
12818,1995,45.91,Management,F
12819,1995,48.2,Management,M
12820,1995,53.55,Management,F
12821,1995,48.63,Management,F
12822,1995,43.27,Management,M
12823,1995,50.08,Management,F
12824,1995,44.34,Management,F
12825,1995,46.75,Management,M
12826,1995,43.3,Management,M
12827,1995,47.45,Management,F
12828,1995,50.8,Management,F
12829,1995,46.28,Management,M
12830,1995,49.57,Management,F
12831,1995,50.35,Management,M
12832,1995,43.33,Management,M
12833,1995,49.11,Management,M
12834,1995,50.75,Management,F
12835,1995,46.9,Management,F
12836,1995,50.37,Management,M
12837,1995,48.86,Management,M
12838,1995,47.49,Management,M
12839,1995,46.46,Management,M
12840,1995,44.63,Management,M
12841,1995,46.72,Management,M
12842,1995,53.32,Management,F
12843,1995,48.75,Management,F
12844,1995,46.53,Management,M
12845,1995,52.41,Management,M
12846,1995,47.04,Management,M
12847,1995,51.44,Management,F
12848,1995,44.07,Management,M
12849,1995,44.34,Management,M
12850,1995,43.55,Management,M
12851,1995,44.36,Management,M
12852,1995,53.56,Management,F
12853,1995,48.89,Management,M
12854,1995,45.61,Management,F
12855,1995,46.29,Management,M
12856,1995,45.19,Management,M
12857,1995,47.19,Management,M
12858,1995,46.48,Management,M
12859,1995,49.77,Management,M
12860,1995,48.19,Management,M
12861,1995,44.26,Management,M
12862,1995,47.93,Management,F
12863,1995,48.25,Management,M
12864,1995,47.48,Management,M
12865,1995,44.68,Management,M
12866,1995,46.73,Management,M
12867,1995,47.35,Management,M
12868,1995,46.11,Management,M
12869,1995,46.54,Management,M
12870,1995,49.27,Management,F
12871,1995,48.83,Management,M
12872,1995,48.05,Management,F
12873,1995,47.48,Management,F
12874,1995,48.64,Management,F
12875,1995,50.76,Management,F
12876,1995,53.07,Management,F
12877,1995,50.38,Management,F
12878,1995,48.9,Management,F
12879,1995,42.87,Management,M
12880,1995,45.78,Management,M
12881,1995,49.63,Management,F
12882,1995,44.25,Management,M
12883,1995,44.32,Management,M
12884,1995,46.14,Management,M
12885,1995,47.94,Management,M
12886,1995,47.45,Management,F
12887,1995,46.27,Management,M
12888,1995,51.28,Management,M
12889,1995,47.86,Management,M
12890,1995,46.28,Management,M
12891,1995,47.06,Management,M
12892,1995,45.58,Management,M
12893,1995,48.23,Management,M
12894,1995,50.81,Management,F
12895,1995,43.15,Management,M
12896,1995,48.23,Management,M
12897,1995,46.47,Management,M
12898,1995,45.25,Management,M
12899,1995,48.28,Management,M
12900,1995,47.89,Management,M
12901,1995,45.46,Management,M
12902,1995,47.29,Management,M
12903,1995,42.09,Management,M
12904,1995,48.66,Management,F
12905,1995,51.6,Management,F
12906,1995,50.38,Management,F
12907,1995,49.65,Management,M
12908,1995,49.2,Management,F
12909,1995,46.64,Management,M
12910,1995,50.61,Management,F
12911,1995,45.5,Management,M
12912,1995,46.66,Management,F
12913,1995,46.77,Management,F
12914,1995,43.42,Management,M
12915,1995,44.86,Management,M
12916,1995,42.62,Management,M
12917,1995,44.18,Management,M
12918,1995,43.42,Management,M
12919,1995,52.39,Management,F
12920,1995,43.67,Management,M
12921,1995,47.98,Management,F
12922,1995,45.72,Management,M
12923,1995,47.8,Management,M
12924,1995,45.79,Management,M
12925,1995,44.65,Management,M
12926,1995,46.82,Management,F
12927,1995,49.61,Management,F
12928,1995,47.53,Management,F
12929,1995,48.11,Management,M
12930,1995,45.69,Management,M
12931,1995,47.29,Management,M
12932,1995,45.77,Management,M
12933,1995,48.03,Management,M
12934,1995,46.02,Management,M
12935,1995,44.93,Management,M
12936,1995,46.5,Management,F
12937,1995,46.03,Management,M
12938,1995,47.03,Management,M
12939,1995,46.86,Management,M
12940,1995,48.95,Management,M
12941,1995,49.88,Management,F
12942,1995,43.79,Management,M
12943,1995,43.7,Management,F
12944,1995,49.19,Management,F
12945,1995,46.69,Management,M
12946,1995,48.22,Management,M
12947,1995,45.71,Management,M
12948,1995,44.83,Management,M
12949,1995,43.25,Management,M
12950,1995,48.06,Management,M
12951,1995,48.29,Management,M
12952,1995,44.72,Management,M
12953,1995,47.36,Management,M
12954,1995,50.89,Management,F
12955,1995,46.14,Management,F
12956,1995,46.63,Management,M
12957,1995,42.6,Management,M
12958,1995,47.78,Management,F
12959,1995,45.66,Management,M
12960,1995,48.98,Management,F
12961,1995,47.45,Management,M
12962,1995,49.45,Management,M
12963,1995,44.23,Management,M
12964,1995,45.93,Management,M
12965,1995,53.07,Management,F
12966,1995,45.29,Management,F
12967,1995,51.87,Management,F
12968,1995,42.9,Management,M
12969,1995,50.19,Management,M
12970,1995,50.41,Management,M
12971,1995,48.63,Management,M
12972,1995,46.72,Management,M
12973,1995,46.5,Management,F
12974,1995,45.82,Management,F
12975,1995,48.01,Management,M
12976,1995,47.64,Management,M
12977,1995,47.09,Management,M
12978,1995,50.25,Management,F
12979,1995,48.16,Management,M
12980,1995,45.43,Management,F
12981,1995,46.46,Management,M
12982,1995,47.33,Management,F
12983,1995,45.82,Management,M
12984,1995,48.94,Management,M
12985,1995,49.71,Management,F
12986,1995,46.07,Management,M
12987,1995,48.43,Management,M
12988,1995,48.46,Management,M
12989,1995,47.51,Management,F
12990,1995,51.06,Management,F
12991,1995,45.15,Management,M
12992,1995,46.24,Management,F
12993,1995,48.01,Management,M
12994,1995,47.15,Management,F
12995,1995,45.67,Management,M
12996,1995,48.9,Management,M
12997,1995,50.46,Management,M
12998,1995,50.07,Management,F
12999,1995,44.62,Management,M
13000,1995,50.89,Management,F
13001,1995,47.29,Management,M
13002,1995,47.35,Management,M
13003,1995,33.13,R&D,M
13004,1995,30.97,R&D,M
13005,1995,29.58,R&D,M
13006,1995,32.16,R&D,F
13007,1995,34.61,R&D,F
13008,1995,35.68,R&D,M
13009,1995,28.91,R&D,M
13010,1995,27.28,R&D,M
13011,1995,36.05,R&D,F
13012,1995,27.69,R&D,M
13013,1995,31.67,R&D,M
13014,1995,31.54,R&D,M
13015,1995,29.9,R&D,M
13016,1995,33.02,R&D,M
13017,1995,33.37,R&D,M
13018,1995,36.6,R&D,F
13019,1995,32.620000000000005,R&D,F
13020,1995,32.47,R&D,M
13021,1995,31.56,R&D,M
13022,1995,34.21,R&D,M
13023,1995,34.5,R&D,F
13024,1995,35.82,R&D,F
13025,1995,32.72,R&D,M
13026,1995,31.91,R&D,M
13027,1995,28.0,R&D,M
13028,1995,35.57,R&D,M
13029,1995,30.37,R&D,M
13030,1995,30.25,R&D,M
13031,1995,30.36,R&D,M
13032,1995,31.33,R&D,M
13033,1995,30.59,R&D,M
13034,1995,31.79,R&D,M
13035,1995,32.87,R&D,M
13036,1995,31.22,R&D,M
13037,1995,28.81,R&D,M
13038,1995,29.81,R&D,M
13039,1995,36.37,R&D,F
13040,1995,33.48,R&D,M
13041,1995,34.65,R&D,M
13042,1995,32.22,R&D,M
13043,1995,32.04,R&D,M
13044,1995,29.6,R&D,M
13045,1995,31.18,R&D,M
13046,1995,28.67,R&D,M
13047,1995,32.71,R&D,F
13048,1995,34.92,R&D,F
13049,1995,34.06,R&D,F
13050,1995,33.17,R&D,M
13051,1995,33.54,R&D,M
13052,1995,32.83,R&D,M
13053,1995,32.13,R&D,M
13054,1995,31.95,R&D,M
13055,1995,32.84,R&D,M
13056,1995,34.58,R&D,M
13057,1995,33.65,R&D,M
13058,1995,34.18,R&D,M
13059,1995,30.63,R&D,M
13060,1995,30.04,R&D,F
13061,1995,34.56,R&D,M
13062,1995,36.21,R&D,F
13063,1995,33.89,R&D,M
13064,1995,31.81,R&D,M
13065,1995,30.58,R&D,M
13066,1995,34.4,R&D,F
13067,1995,32.96,R&D,M
13068,1995,37.36,R&D,F
13069,1995,35.67,R&D,F
13070,1995,33.05,R&D,M
13071,1995,33.75,R&D,M
13072,1995,31.99,R&D,F
13073,1995,29.68,R&D,M
13074,1995,32.81,R&D,M
13075,1995,33.31,R&D,M
13076,1995,32.04,R&D,M
13077,1995,34.43,R&D,M
13078,1995,35.46,R&D,F
13079,1995,33.77,R&D,M
13080,1995,35.13,R&D,F
13081,1995,32.22,R&D,M
13082,1995,35.92,R&D,F
13083,1995,31.94,R&D,M
13084,1995,31.61,R&D,M
13085,1995,30.25,R&D,M
13086,1995,31.4,R&D,M
13087,1995,32.36,R&D,M
13088,1995,33.49,R&D,M
13089,1995,31.14,R&D,M
13090,1995,31.07,R&D,M
13091,1995,32.76,R&D,M
13092,1995,33.23,R&D,M
13093,1995,35.07,R&D,M
13094,1995,32.48,R&D,M
13095,1995,35.32,R&D,F
13096,1995,32.07,R&D,M
13097,1995,33.22,R&D,F
13098,1995,34.87,R&D,F
13099,1995,35.45,R&D,F
13100,1995,37.09,R&D,M
13101,1995,30.35,R&D,M
13102,1995,31.65,R&D,F
13103,1995,36.5,R&D,F
13104,1995,29.26,R&D,M
13105,1995,32.92,R&D,M
13106,1995,32.18,R&D,M
13107,1995,34.14,R&D,M
13108,1995,33.54,R&D,M
13109,1995,34.89,R&D,M
13110,1995,31.61,R&D,M
13111,1995,36.37,R&D,F
13112,1995,34.83,R&D,M
13113,1995,31.66,R&D,M
13114,1995,36.94,R&D,F
13115,1995,31.77,R&D,F
13116,1995,32.32,R&D,M
13117,1995,31.03,R&D,M
13118,1995,29.58,R&D,M
13119,1995,32.27,R&D,M
13120,1995,34.08,R&D,M
13121,1995,33.83,R&D,M
13122,1995,32.79,R&D,M
13123,1995,32.25,R&D,F
13124,1995,33.15,R&D,M
13125,1995,34.33,R&D,M
13126,1995,30.72,R&D,M
13127,1995,35.81,R&D,M
13128,1995,29.7,R&D,M
13129,1995,35.71,R&D,F
13130,1995,32.81,R&D,M
13131,1995,36.28,R&D,F
13132,1995,32.38,R&D,M
13133,1995,34.69,R&D,M
13134,1995,31.2,R&D,M
13135,1995,35.69,R&D,M
13136,1995,30.32,R&D,M
13137,1995,29.73,R&D,M
13138,1995,31.91,R&D,M
13139,1995,33.47,R&D,M
13140,1995,35.56,R&D,F
13141,1995,33.66,R&D,M
13142,1995,29.51,R&D,M
13143,1995,36.54,R&D,F
13144,1995,32.63,R&D,M
13145,1995,35.18,R&D,F
13146,1995,32.42,R&D,M
13147,1995,32.94,R&D,M
13148,1995,31.47,R&D,F
13149,1995,31.97,R&D,F
13150,1995,32.76,R&D,M
13151,1995,32.66,R&D,M
13152,1995,34.36,R&D,F
13153,1995,31.68,R&D,M
13154,1995,34.27,R&D,F
13155,1995,33.63,R&D,M
13156,1995,31.67,R&D,M
13157,1995,35.78,R&D,F
13158,1995,30.83,R&D,M
13159,1995,31.2,R&D,M
13160,1995,32.71,R&D,M
13161,1995,32.03,R&D,M
13162,1995,30.92,R&D,M
13163,1995,32.23,R&D,M
13164,1995,34.09,R&D,M
13165,1995,29.34,R&D,M
13166,1995,35.15,R&D,M
13167,1995,34.3,R&D,M
13168,1995,30.83,R&D,F
13169,1995,31.32,R&D,M
13170,1995,29.67,R&D,M
13171,1995,32.94,R&D,F
13172,1995,34.0,R&D,M
13173,1995,32.05,R&D,F
13174,1995,33.68,R&D,M
13175,1995,31.36,R&D,M
13176,1995,35.27,R&D,F
13177,1995,34.97,R&D,F
13178,1995,34.14,R&D,M
13179,1995,32.38,R&D,M
13180,1995,30.82,R&D,M
13181,1995,31.65,R&D,M
13182,1995,32.35,R&D,M
13183,1995,36.39,R&D,F
13184,1995,33.4,R&D,M
13185,1995,32.620000000000005,R&D,F
13186,1995,29.18,R&D,M
13187,1995,33.23,R&D,M
13188,1995,32.13,R&D,M
13189,1995,32.44,R&D,M
13190,1995,33.16,R&D,M
13191,1995,33.03,R&D,F
13192,1995,31.79,R&D,M
13193,1995,32.94,R&D,M
13194,1995,29.31,R&D,M
13195,1995,27.71,R&D,M
13196,1995,32.25,R&D,M
13197,1995,34.5,R&D,M
13198,1995,30.8,R&D,M
13199,1995,33.54,R&D,M
13200,1995,32.75,R&D,F
13201,1995,35.7,R&D,M
13202,1995,35.67,R&D,F
13203,1995,34.62,R&D,F
13204,1995,32.9,R&D,M
13205,1995,33.53,R&D,M
13206,1995,34.05,R&D,M
13207,1995,33.07,R&D,M
13208,1995,32.28,R&D,F
13209,1995,32.84,R&D,M
13210,1995,31.84,R&D,M
13211,1995,36.76,R&D,F
13212,1995,33.6,R&D,M
13213,1995,34.15,R&D,F
13214,1995,30.33,R&D,M
13215,1995,30.45,R&D,M
13216,1995,31.57,R&D,M
13217,1995,32.48,R&D,M
13218,1995,39.14,R&D,F
13219,1995,34.25,R&D,M
13220,1995,32.96,R&D,M
13221,1995,32.34,R&D,M
13222,1995,34.73,R&D,M
13223,1995,34.09,R&D,M
13224,1995,31.97,R&D,M
13225,1995,37.09,R&D,F
13226,1995,32.28,R&D,M
13227,1995,32.72,R&D,M
13228,1995,33.46,R&D,M
13229,1995,32.14,R&D,M
13230,1995,33.879999999999995,R&D,F
13231,1995,29.39,R&D,M
13232,1995,32.78,R&D,M
13233,1995,30.94,R&D,M
13234,1995,28.96,R&D,M
13235,1995,33.83,R&D,M
13236,1995,32.05,R&D,M
13237,1995,37.51,R&D,F
13238,1995,33.19,R&D,M
13239,1995,37.16,R&D,M
13240,1995,34.18,R&D,F
13241,1995,32.14,R&D,M
13242,1995,36.78,R&D,F
13243,1995,33.63,R&D,M
13244,1995,30.19,R&D,M
13245,1995,32.06,R&D,M
13246,1995,31.75,R&D,M
13247,1995,29.04,R&D,M
13248,1995,30.25,R&D,M
13249,1995,31.71,R&D,M
13250,1995,30.71,R&D,F
13251,1995,33.78,R&D,F
13252,1995,30.33,R&D,M
13253,1995,32.09,R&D,M
13254,1995,31.97,R&D,M
13255,1995,31.25,R&D,M
13256,1995,32.44,R&D,M
13257,1995,30.23,R&D,M
13258,1995,30.05,R&D,F
13259,1995,28.13,R&D,M
13260,1995,31.64,R&D,M
13261,1995,28.61,R&D,M
13262,1995,31.97,R&D,M
13263,1995,33.58,R&D,M
13264,1995,34.57,R&D,F
13265,1995,32.44,R&D,F
13266,1995,33.59,R&D,M
13267,1995,33.08,R&D,M
13268,1995,35.1,R&D,M
13269,1995,33.54,R&D,M
13270,1995,27.9,R&D,M
13271,1995,34.28,R&D,F
13272,1995,30.35,R&D,M
13273,1995,33.760000000000005,R&D,F
13274,1995,29.35,R&D,M
13275,1995,35.43,R&D,F
13276,1995,35.89,R&D,F
13277,1995,33.74,R&D,M
13278,1995,36.95,R&D,M
13279,1995,33.21,R&D,M
13280,1995,32.5,R&D,M
13281,1995,33.39,R&D,M
13282,1995,34.69,R&D,F
13283,1995,33.120000000000005,R&D,F
13284,1995,30.72,R&D,M
13285,1995,29.08,R&D,M
13286,1995,30.47,R&D,F
13287,1995,34.22,R&D,F
13288,1995,34.15,R&D,F
13289,1995,31.16,R&D,M
13290,1995,34.29,R&D,M
13291,1995,32.11,R&D,M
13292,1995,32.11,R&D,M
13293,1995,36.85,R&D,F
13294,1995,34.45,R&D,M
13295,1995,30.04,R&D,M
13296,1995,32.05,R&D,M
13297,1995,33.25,R&D,M
13298,1995,33.65,R&D,M
13299,1995,34.08,R&D,M
13300,1995,36.74,R&D,M
13301,1995,32.39,R&D,M
13302,1995,29.88,R&D,M
13303,1995,31.06,R&D,F
13304,1995,31.17,R&D,M
13305,1995,31.38,R&D,M
13306,1995,32.45,R&D,M
13307,1995,29.8,R&D,M
13308,1995,31.64,R&D,M
13309,1995,26.88,R&D,M
13310,1995,32.92,R&D,M
13311,1995,28.38,R&D,M
13312,1995,29.73,R&D,M
13313,1995,29.91,R&D,M
13314,1995,31.35,R&D,M
13315,1995,35.13,R&D,M
13316,1995,32.81,R&D,M
13317,1995,32.98,R&D,M
13318,1995,33.4,R&D,F
13319,1995,35.33,R&D,M
13320,1995,30.8,R&D,M
13321,1995,34.47,R&D,F
13322,1995,32.72,R&D,F
13323,1995,31.14,R&D,M
13324,1995,33.78,R&D,F
13325,1995,36.93,R&D,F
13326,1995,31.91,R&D,M
13327,1995,30.89,R&D,M
13328,1995,32.69,R&D,M
13329,1995,31.72,R&D,M
13330,1995,32.61,R&D,M
13331,1995,31.06,R&D,M
13332,1995,34.53,R&D,F
13333,1995,33.23,R&D,M
13334,1995,34.3,R&D,M
13335,1995,31.4,R&D,M
13336,1995,33.5,R&D,M
13337,1995,33.27,R&D,M
13338,1995,30.39,R&D,M
13339,1995,30.39,R&D,M
13340,1995,31.1,R&D,M
13341,1995,30.42,R&D,M
13342,1995,31.44,R&D,M
13343,1995,35.98,R&D,M
13344,1995,33.39,R&D,M
13345,1995,28.28,R&D,M
13346,1995,36.97,R&D,F
13347,1995,29.89,R&D,M
13348,1995,34.88,R&D,M
13349,1995,31.16,R&D,M
13350,1995,28.51,R&D,M
13351,1995,31.64,R&D,M
13352,1995,31.0,R&D,M
13353,1995,31.99,R&D,M
13354,1995,28.46,R&D,M
13355,1995,35.65,R&D,M
13356,1995,31.61,R&D,M
13357,1995,31.3,R&D,M
13358,1995,33.11,R&D,M
13359,1995,32.54,R&D,M
13360,1995,31.01,R&D,M
13361,1995,32.0,R&D,M
13362,1995,33.79,R&D,F
13363,1995,31.61,R&D,F
13364,1995,34.56,R&D,M
13365,1995,34.35,R&D,M
13366,1995,34.17,R&D,M
13367,1995,32.66,R&D,M
13368,1995,28.26,R&D,M
13369,1995,34.04,R&D,M
13370,1995,33.26,R&D,M
13371,2000,21.63,Support,F
13372,2000,15.48,Support,F
13373,2000,19.61,Support,F
13374,2000,20.32,Support,M
13375,2000,18.03,Support,F
13376,2000,17.17,Support,F
13377,2000,22.63,Support,F
13378,2000,18.89,Support,M
13379,2000,18.32,Support,F
13380,2000,18.48,Support,M
13381,2000,18.99,Support,F
13382,2000,21.13,Support,F
13383,2000,20.0,Support,F
13384,2000,18.91,Support,F
13385,2000,20.44,Support,F
13386,2000,15.79,Support,M
13387,2000,17.6,Support,F
13388,2000,18.66,Support,F
13389,2000,21.62,Support,F
13390,2000,18.76,Support,F
13391,2000,21.31,Support,F
13392,2000,19.05,Support,F
13393,2000,20.33,Support,F
13394,2000,18.36,Support,F
13395,2000,18.3,Support,F
13396,2000,19.21,Support,M
13397,2000,18.45,Support,F
13398,2000,20.32,Support,F
13399,2000,20.9,Support,F
13400,2000,16.14,Support,F
13401,2000,18.41,Support,M
13402,2000,21.66,Support,F
13403,2000,15.91,Support,M
13404,2000,16.689999999999998,Support,F
13405,2000,19.18,Support,M
13406,2000,20.75,Support,F
13407,2000,21.55,Support,F
13408,2000,15.54,Support,M
13409,2000,21.0,Support,F
13410,2000,16.09,Support,M
13411,2000,17.7,Support,F
13412,2000,23.42,Support,F
13413,2000,21.06,Support,F
13414,2000,21.21,Support,F
13415,2000,18.49,Support,F
13416,2000,21.16,Support,F
13417,2000,19.07,Support,F
13418,2000,21.33,Support,F
13419,2000,20.17,Support,F
13420,2000,19.07,Support,M
13421,2000,19.31,Support,F
13422,2000,19.06,Support,F
13423,2000,21.52,Support,F
13424,2000,20.97,Support,F
13425,2000,20.82,Support,F
13426,2000,14.58,Support,M
13427,2000,19.09,Support,F
13428,2000,22.32,Support,M
13429,2000,19.73,Support,F
13430,2000,15.41,Support,M
13431,2000,18.85,Support,F
13432,2000,19.97,Support,F
13433,2000,20.9,Support,F
13434,2000,21.2,Support,F
13435,2000,20.04,Support,F
13436,2000,19.26,Support,F
13437,2000,16.560000000000002,Support,F
13438,2000,18.15,Support,F
13439,2000,20.54,Support,F
13440,2000,19.55,Support,F
13441,2000,18.76,Support,F
13442,2000,20.0,Support,F
13443,2000,17.77,Support,M
13444,2000,18.38,Support,F
13445,2000,19.56,Support,F
13446,2000,18.25,Support,F
13447,2000,22.04,Support,F
13448,2000,14.76,Support,M
13449,2000,17.59,Support,M
13450,2000,21.08,Support,F
13451,2000,20.6,Support,M
13452,2000,25.21,Support,F
13453,2000,20.43,Support,F
13454,2000,18.41,Support,F
13455,2000,20.94,Support,M
13456,2000,19.87,Support,F
13457,2000,17.11,Support,M
13458,2000,16.44,Support,M
13459,2000,15.66,Support,M
13460,2000,19.49,Support,F
13461,2000,14.77,Support,M
13462,2000,18.43,Support,M
13463,2000,17.880000000000006,Support,F
13464,2000,21.2,Support,F
13465,2000,17.759999999999994,Support,F
13466,2000,17.17,Support,M
13467,2000,23.01,Support,F
13468,2000,18.52,Support,M
13469,2000,20.18,Support,F
13470,2000,19.38,Support,F
13471,2000,20.76,Support,M
13472,2000,21.08,Support,F
13473,2000,17.95,Support,F
13474,2000,20.68,Support,F
13475,2000,21.53,Support,M
13476,2000,19.72,Support,F
13477,2000,22.86,Support,F
13478,2000,18.92,Support,F
13479,2000,20.22,Support,F
13480,2000,22.39,Support,M
13481,2000,17.310000000000002,Support,F
13482,2000,21.88,Support,M
13483,2000,19.03,Support,F
13484,2000,23.49,Support,F
13485,2000,18.07,Support,M
13486,2000,16.310000000000002,Support,F
13487,2000,21.79,Support,F
13488,2000,18.55,Support,F
13489,2000,18.23,Support,F
13490,2000,20.95,Support,F
13491,2000,19.89,Support,F
13492,2000,20.53,Support,F
13493,2000,20.38,Support,F
13494,2000,18.31,Support,M
13495,2000,17.75,Support,F
13496,2000,17.91,Support,M
13497,2000,20.31,Support,F
13498,2000,17.08,Support,M
13499,2000,20.84,Support,F
13500,2000,24.96,Support,F
13501,2000,22.05,Support,F
13502,2000,16.03,Support,M
13503,2000,17.82,Support,F
13504,2000,19.95,Support,F
13505,2000,18.57,Support,M
13506,2000,15.99,Support,F
13507,2000,18.97,Support,F
13508,2000,16.21,Support,M
13509,2000,16.06,Support,M
13510,2000,18.37,Support,F
13511,2000,17.79,Support,M
13512,2000,20.1,Support,F
13513,2000,17.8,Support,M
13514,2000,18.45,Support,F
13515,2000,18.9,Support,F
13516,2000,21.23,Support,F
13517,2000,21.19,Support,M
13518,2000,21.57,Support,F
13519,2000,16.82,Support,M
13520,2000,21.33,Support,M
13521,2000,20.73,Support,F
13522,2000,17.33,Support,M
13523,2000,20.19,Support,F
13524,2000,23.5,Support,F
13525,2000,19.58,Support,F
13526,2000,17.810000000000006,Support,F
13527,2000,21.23,Support,F
13528,2000,17.5,Support,F
13529,2000,19.84,Support,F
13530,2000,18.4,Support,M
13531,2000,22.41,Support,F
13532,2000,19.25,Support,M
13533,2000,17.66,Support,F
13534,2000,19.41,Support,M
13535,2000,18.11,Support,M
13536,2000,19.8,Support,F
13537,2000,18.1,Support,M
13538,2000,18.07,Support,F
13539,2000,20.38,Support,F
13540,2000,19.81,Support,M
13541,2000,19.9,Support,M
13542,2000,24.74,Support,F
13543,2000,19.97,Support,M
13544,2000,16.0,Support,M
13545,2000,23.27,Support,F
13546,2000,18.57,Support,F
13547,2000,17.77,Support,M
13548,2000,17.67,Support,F
13549,2000,23.58,Support,F
13550,2000,22.86,Support,F
13551,2000,19.93,Support,F
13552,2000,18.9,Support,F
13553,2000,18.73,Support,F
13554,2000,19.27,Support,M
13555,2000,18.88,Support,F
13556,2000,18.01,Support,M
13557,2000,17.05,Support,M
