Id,LotArea,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,MasVnrType,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,SaleType,SaleCondition,SalePrice
868,6970,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,None,TA,TA,CBlock,GasA,TA,1,1120,Fa,5,Typ,0,2,544,Y,WD,Normal,129000
869,14762,Lvl,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,None,TA,TA,Slab,GasA,Gd,1,2320,TA,7,Typ,1,2,672,P,WD,Normal,169000
870,9938,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1949,Gd,8,Typ,1,2,574,Y,WD,Normal,236000
871,6600,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,None,TA,TA,CBlock,GasA,Gd,0,894,TA,5,Typ,0,1,308,Y,WD,Normal,109500
872,8750,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,BrkFace,TA,TA,PConc,GasA,Ex,1,1682,Gd,7,Typ,0,2,523,Y,WD,Normal,200500
873,8892,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,None,Gd,TA,Stone,GasA,Gd,1,910,Gd,5,Typ,0,2,414,Y,WD,Normal,116000
874,12144,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,None,Gd,TA,CBlock,GasA,Gd,1,1268,TA,6,Typ,1,1,288,Y,WD,Normal,133000
875,5720,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,None,TA,TA,CBlock,GasA,Ex,1,1131,TA,5,Typ,0,1,200,Y,WD,Abnorml,66500
876,9000,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,None,Gd,TA,PConc,GasA,Ex,1,2610,Ex,11,Typ,1,2,550,Y,New,Partial,303477
877,25286,HLS,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,None,TA,TA,PConc,GasA,Gd,1,1040,TA,5,Typ,0,2,648,Y,WD,Normal,132250
878,8834,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Stone,Gd,TA,PConc,GasA,Ex,1,2224,Ex,10,Typ,1,3,738,Y,WD,Normal,350000
879,11782,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,None,TA,TA,CBlock,GasA,TA,1,1155,Gd,6,Min2,0,2,576,Y,WD,Normal,148000
880,7000,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,BrkFace,Gd,Gd,CBlock,GasA,Ex,1,864,TA,6,Typ,0,1,336,Y,WD,Normal,136500
881,7024,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,None,TA,TA,PConc,GasA,Gd,1,1090,TA,5,Typ,0,2,450,Y,WD,Normal,157000
882,13758,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,BrkFace,Gd,Gd,CBlock,GasA,Ex,1,1717,Gd,7,Typ,1,2,400,Y,WD,Normal,187500
883,9636,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,None,TA,TA,PConc,GasA,Gd,1,1593,TA,7,Typ,1,2,389,Y,WD,Normal,178000
884,6204,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,None,Gd,TA,PConc,GasA,TA,0,2230,TA,10,Typ,0,1,440,Y,WD,Normal,118500
885,7150,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,BrkFace,TA,TA,CBlock,GasA,TA,1,892,TA,5,Typ,0,1,288,Y,WD,Normal,100000
886,5119,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1709,Gd,5,Typ,1,2,506,Y,CWD,Abnorml,328900
887,8393,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,BrkFace,TA,TA,CBlock,GasA,Ex,1,1712,TA,8,Typ,0,2,588,Y,WD,Family,145000
888,16466,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,None,TA,Gd,PConc,GasA,TA,1,1393,TA,8,Typ,0,1,300,Y,WD,Normal,135500
889,15865,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,None,Gd,Gd,PConc,GasA,Ex,1,2217,Gd,8,Typ,1,2,621,Y,WD,Normal,268000
890,12160,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,BrkFace,TA,TA,CBlock,GasA,Ex,1,1505,TA,6,Typ,1,2,505,Y,WD,Normal,149500
891,8064,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,None,TA,Gd,CBlock,GasA,Ex,1,924,TA,6,Typ,1,2,576,Y,WD,Normal,122900
892,11184,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,BrkFace,TA,TA,CBlock,GasA,Gd,1,1683,TA,7,Typ,1,2,440,Y,WD,Normal,172500
893,8414,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,None,TA,TA,CBlock,GasA,TA,1,1068,TA,6,Typ,0,1,264,Y,WD,Normal,154500
894,13284,Lvl,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,None,TA,TA,PConc,GasA,TA,1,1383,TA,6,Typ,1,1,354,Y,WD,Normal,165000
895,7018,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,None,TA,TA,Slab,GasA,TA,1,1535,TA,8,Typ,0,2,400,Y,WD,Alloca,118858
896,7056,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1796,TA,8,Typ,1,2,483,Y,WD,Normal,140000
897,8765,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,None,TA,TA,BrkTil,GasA,Ex,0,951,TA,6,Typ,0,1,327,Y,WD,Abnorml,106500
898,7018,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,None,TA,TA,Slab,GasA,TA,1,2240,TA,12,Typ,0,2,528,Y,WD,Alloca,142953
899,12919,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Stone,Ex,TA,PConc,GasA,Ex,1,2364,Ex,11,Typ,2,3,820,Y,New,Partial,611657
900,6993,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,TA,1,1236,TA,6,Typ,1,1,288,Y,WD,Normal,135000
901,7340,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,None,TA,TA,CBlock,GasA,TA,1,858,TA,4,Typ,0,1,684,Y,WD,Normal,110000
902,8712,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,None,TA,Gd,CBlock,GasA,TA,1,1306,TA,5,Typ,0,1,756,Y,WD,Normal,153000
903,7875,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1509,Gd,8,Typ,1,2,393,Y,WD,Normal,180000
904,14859,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1670,Gd,7,Typ,1,3,690,Y,New,Partial,240000
905,6173,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,BrkFace,TA,TA,CBlock,GasA,TA,1,902,TA,6,Typ,0,1,288,Y,WD,Normal,125500
906,9920,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Stone,TA,TA,CBlock,GasA,TA,1,1063,TA,6,Typ,0,1,280,Y,WD,Normal,128000
907,13501,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Stone,Gd,TA,PConc,GasA,Ex,1,1636,Gd,8,Typ,1,3,865,Y,WD,Normal,255000
908,11500,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,None,Gd,TA,CBlock,GasA,Gd,1,2057,Gd,6,Typ,1,1,180,Y,WD,Normal,250000
909,8885,Low,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,None,TA,TA,CBlock,GasA,TA,1,902,TA,5,Typ,0,2,484,Y,WD,Normal,131000
910,12589,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1484,Gd,8,Typ,1,2,390,Y,WD,Normal,174000
911,11600,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,BrkFace,TA,TA,CBlock,GasA,TA,1,2274,TA,12,Typ,0,2,480,Y,WD,Normal,154300
912,9286,Lvl,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,TA,1,1268,Gd,5,Typ,0,1,252,Y,WD,Normal,143500
913,6120,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,BrkTil,GasA,TA,0,1015,TA,6,Min1,0,1,450,Y,WD,Abnorml,88000
914,6270,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,None,TA,TA,CBlock,GasA,TA,0,2002,TA,8,Typ,0,3,871,Y,WD,Normal,145000
915,3000,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Stone,Gd,TA,PConc,GasA,Ex,1,1224,Gd,4,Typ,0,2,528,Y,New,Partial,173733
916,2001,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,BrkFace,TA,TA,CBlock,GasA,Fa,1,1092,TA,6,Typ,0,1,286,Y,WD,Normal,75000
917,9000,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,None,TA,TA,CBlock,GasA,TA,0,480,TA,4,Typ,0,1,308,Y,WD,Abnorml,35311
918,17140,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,None,TA,TA,CBlock,GasA,Ex,1,1229,TA,6,Typ,0,1,284,Y,WD,Normal,135000
919,13125,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,2127,Gd,8,Typ,1,3,833,Y,WD,Normal,238000
920,11029,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,None,Ex,TA,CBlock,GasA,Ex,1,1414,TA,6,Min1,1,2,601,Y,WD,Normal,176500
921,8462,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,BrkFace,Gd,Gd,PConc,GasA,Ex,1,1721,Gd,7,Typ,0,2,471,Y,WD,Normal,201000
922,8777,Lvl,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,None,TA,TA,CBlock,GasA,Gd,1,2200,TA,9,Typ,0,0,0,N,WD,Normal,145900
923,10237,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1316,Gd,6,Typ,1,2,397,Y,New,Partial,169990
924,8012,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1617,Gd,5,Typ,1,2,533,Y,WD,Normal,193000
925,10240,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,BrkFace,TA,Gd,CBlock,GasA,TA,1,1686,TA,7,Typ,1,2,612,Y,WD,Normal,207500
926,15611,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,PConc,GasA,TA,1,1126,Ex,6,Typ,0,2,540,Y,WD,Abnorml,175000
927,11999,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2374,Ex,10,Typ,1,3,656,Y,WD,Normal,285000
928,9900,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,BrkFace,TA,TA,CBlock,GasA,Gd,1,1978,TA,9,Typ,1,2,486,Y,WD,Normal,176000
929,11838,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,None,Gd,TA,PConc,GasA,Ex,1,1788,Ex,7,Typ,1,2,522,Y,WD,Normal,236500
930,13006,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,BrkFace,TA,TA,PConc,GasA,Gd,1,2236,Gd,8,Typ,1,2,642,Y,WD,Normal,222000
931,8925,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,None,Gd,TA,PConc,GasA,Ex,1,1466,Gd,7,Typ,0,3,610,Y,WD,Normal,201000
932,9100,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,CBlock,GasA,Ex,1,925,TA,5,Typ,0,1,429,Y,WD,Normal,117500
933,11670,Lvl,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,Stone,Ex,TA,PConc,GasA,Ex,1,1905,Ex,8,Typ,1,3,788,Y,WD,Normal,320000
934,8487,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1500,Gd,6,Typ,0,2,570,Y,WD,Normal,190000
935,27650,HLS,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,None,TA,TA,CBlock,GasA,Ex,1,2069,Gd,9,Typ,1,2,505,Y,WD,Normal,242000
936,5825,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,BrkFace,TA,Gd,PConc,GasA,Gd,1,747,TA,5,Typ,0,2,528,Y,WD,Normal,79900
937,10083,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,,Gd,TA,PConc,GasA,Ex,1,1200,Gd,5,Typ,0,2,555,Y,WD,Normal,184900
938,9675,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1971,Gd,8,Typ,1,2,689,Y,WD,Normal,253000
939,8760,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1962,Gd,7,Typ,0,3,868,Y,New,Partial,239799
940,24090,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,None,TA,Gd,CBlock,GasA,Ex,1,2403,TA,10,Typ,2,1,349,Y,COD,Normal,244400
941,12640,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,None,TA,TA,CBlock,GasA,TA,1,1728,TA,8,Typ,0,2,574,Y,WD,Normal,150900
942,8755,Lvl,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2060,Gd,8,Typ,1,2,390,Y,WD,Normal,214000
943,7711,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,None,TA,TA,PConc,GasA,TA,1,1440,TA,8,Typ,0,0,0,N,Oth,Abnorml,150000
944,25000,Low,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,None,TA,TA,CBlock,GasA,TA,1,1632,TA,8,Typ,0,2,576,P,WD,Normal,143000
945,14375,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,BrkFace,TA,TA,CBlock,GasA,Gd,1,1344,Gd,7,Typ,1,2,525,Y,COD,Abnorml,137500
946,8820,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,None,TA,TA,BrkTil,GasA,TA,1,1869,TA,7,Typ,0,2,456,Y,WD,Normal,124900
947,8163,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,BrkFace,TA,Gd,CBlock,GasA,TA,1,1144,TA,6,Typ,1,1,796,Y,WD,Normal,143000
948,14536,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1629,Gd,9,Typ,1,3,808,Y,WD,Normal,270000
949,14006,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1776,Gd,7,Typ,1,2,474,Y,WD,Normal,192500
950,9360,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,None,TA,TA,CBlock,GasA,TA,1,1381,Gd,5,Typ,1,2,676,Y,WD,Normal,197500
951,7200,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,None,TA,TA,CBlock,GasA,Gd,1,864,Gd,5,Typ,0,2,720,Y,WD,Normal,129000
952,7800,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,None,TA,TA,CBlock,GasA,Gd,1,965,TA,6,Typ,0,1,300,Y,WD,Abnorml,119900
953,7200,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,None,TA,Gd,CBlock,GasA,Gd,1,768,TA,5,Typ,0,1,396,Y,WD,Normal,133900
954,11075,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,BrkFace,TA,TA,CBlock,GasA,Ex,1,1968,TA,7,Min2,1,2,530,Y,WD,Normal,172000
955,9400,Lvl,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,BrkFace,TA,TA,CBlock,GasA,TA,1,980,TA,4,Typ,0,0,0,Y,WD,AdjLand,127500
956,7136,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,BrkFace,TA,TA,CBlock,GasA,TA,0,1958,TA,8,Typ,0,2,492,Y,WD,Normal,145000
957,1300,Lvl,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,None,TA,TA,CBlock,GasA,TA,1,1229,TA,5,Typ,1,2,462,Y,WD,Normal,124000
958,7420,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,None,TA,TA,CBlock,GasA,TA,1,1057,TA,6,Typ,0,2,576,Y,WD,Normal,132000
959,8450,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1337,Gd,6,Typ,0,2,531,Y,WD,Normal,185000
960,2572,Lvl,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1416,Gd,6,Typ,0,2,484,Y,WD,Normal,155000
961,7207,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,None,TA,Gd,CBlock,GasA,Gd,1,858,TA,4,Typ,0,0,0,Y,WD,Normal,116500
962,12227,Lvl,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,BrkFace,TA,Gd,CBlock,GasA,TA,1,2872,TA,11,Typ,1,2,619,Y,WD,Normal,272000
963,2308,Lvl,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,None,TA,TA,CBlock,GasA,TA,1,1548,Gd,7,Typ,1,2,440,Y,WD,Normal,155000
964,11923,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,None,Gd,TA,PConc,GasA,Ex,1,1800,Ex,7,Typ,0,2,702,Y,WD,Normal,239000
965,11316,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1894,Gd,8,Typ,1,2,510,Y,WD,Normal,214900
966,10237,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1484,Gd,8,Typ,1,2,393,Y,New,Partial,178900
967,9600,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,None,Gd,Gd,BrkTil,GasA,Ex,1,1308,TA,7,Min2,2,1,256,Y,WD,Normal,160000
968,7390,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,BrkFace,TA,TA,CBlock,GasA,TA,1,1098,TA,6,Typ,0,1,260,Y,WD,Normal,135000
969,5925,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,None,TA,TA,BrkTil,Grav,Fa,0,968,TA,6,Typ,0,0,0,Y,WD,Abnorml,37900
970,10382,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,BrkFace,TA,Fa,CBlock,GasA,TA,1,1095,TA,6,Typ,0,1,264,Y,ConLD,Normal,140000
971,10800,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,None,TA,TA,CBlock,GasA,TA,0,1192,TA,6,Typ,0,0,0,Y,WD,Abnorml,135000
972,2268,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1626,Gd,6,Typ,0,2,474,Y,WD,Normal,173000
973,7892,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,None,TA,TA,CBlock,GasA,TA,1,918,TA,5,Typ,1,1,264,Y,WD,Normal,99500
974,11639,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,,Gd,TA,PConc,GasA,Ex,1,1428,Gd,6,Typ,0,2,480,Y,New,Partial,182000
975,11414,Lvl,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,None,TA,Gd,BrkTil,GasA,TA,0,2019,Gd,8,Typ,0,2,532,Y,WD,Normal,167500
976,2651,Lvl,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1382,Gd,6,Typ,0,2,490,Y,WD,Normal,165000
977,5900,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,None,TA,TA,PConc,GasA,TA,1,869,Fa,4,Typ,0,0,0,Y,WD,Normal,85500
978,4274,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,,Gd,TA,PConc,GasA,Ex,1,1241,Gd,4,Typ,0,2,569,Y,New,Partial,199900
979,9450,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,None,TA,TA,CBlock,GasA,Ex,1,894,TA,5,Typ,0,2,400,Y,WD,Abnorml,110000
980,8816,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,None,TA,TA,PConc,GasA,TA,1,1121,TA,5,Typ,0,2,480,Y,WD,Normal,139000
981,12122,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,Stone,Ex,TA,CBlock,GasA,Gd,1,999,Ex,6,Typ,0,2,588,Y,WD,Normal,178400
982,12203,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2612,Gd,8,Typ,1,3,676,Y,WD,Normal,336000
983,3182,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1266,Gd,6,Typ,1,2,388,Y,WD,Normal,159895
984,11250,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,None,Gd,TA,PConc,GasA,Ex,1,2290,Gd,9,Typ,1,2,779,Y,WD,Normal,255900
985,10125,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,None,TA,TA,CBlock,GasA,TA,1,1734,Gd,8,Typ,0,2,539,Y,COD,Normal,126000
986,10880,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,None,TA,TA,CBlock,GasW,TA,0,1164,TA,5,Typ,0,1,240,Y,ConLD,Normal,125000
987,5310,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,None,TA,Gd,CBlock,GasA,Gd,1,1635,Gd,5,Typ,0,1,255,Y,WD,Normal,117000
988,10159,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Stone,Ex,TA,PConc,GasA,Ex,1,1940,Ex,8,Typ,1,3,606,Y,New,Partial,395192
989,12046,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,BrkFace,TA,TA,CBlock,GasA,TA,1,2030,Gd,8,Typ,1,2,551,Y,WD,Normal,195000
990,8125,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1576,Gd,6,Typ,0,2,614,Y,New,Partial,197000
991,9452,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2392,Gd,7,Typ,1,3,870,Y,WD,Normal,348000
992,17671,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,None,Gd,Gd,BrkTil,GasA,Gd,1,1742,Gd,8,Typ,1,2,424,P,WD,Normal,168000
993,9760,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,BrkFace,TA,TA,CBlock,GasA,Gd,1,1851,Gd,7,Typ,1,2,440,Y,WD,Normal,187000
994,8846,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,None,TA,TA,PConc,GasA,Ex,1,1500,Gd,6,Typ,0,2,564,Y,New,Partial,173900
995,12456,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Stone,Ex,TA,PConc,GasA,Ex,1,1718,Ex,7,Typ,1,3,786,Y,WD,Normal,337500
996,4712,Lvl,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,None,TA,TA,CBlock,GasA,TA,1,1230,TA,5,Typ,0,1,305,Y,WD,Abnorml,121600
997,10659,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,CBlock,GasA,TA,1,1050,TA,6,Typ,0,1,368,Y,COD,Normal,136500
998,11717,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,BrkFace,TA,TA,CBlock,GasA,TA,1,1442,TA,6,Typ,1,2,615,Y,WD,Normal,185000
999,9786,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,None,TA,TA,BrkTil,GasA,Fa,0,1077,TA,6,Typ,1,1,210,P,WD,Normal,91000
1000,6762,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1208,Gd,6,Typ,0,2,632,Y,WD,Normal,206000
1001,10206,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,None,TA,TA,Slab,GasW,Fa,0,944,Fa,4,Min1,0,2,528,Y,WD,Normal,82000
1002,5400,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,BrkTil,GasA,Ex,1,691,Ex,4,Typ,0,1,216,N,WD,Abnorml,86000
